segment_id,source_file,table_id,speaker_code,speaker_type,role_label,attribution_status,question_id,segment_text,codes,language
D1_S1122,HWCH7AR.docx,7,D1_P15,participant,"Healthcare professional, Table 7",identified,Q6,ده بقى اللي انا قلت عليه بقى المعالج لما بيكون ذكي بنحاول نخترع كده. سيناريو نفسه بعيد شوية عن المشكلة الاساسية علم ما بنعمل تدرجات. يعني في ستات كتير بتكون هي خايفة ان الزوج يعرف ان هي جت واشتكت. بس فديتها والله والله خلينا نجيبها. مثلا انت رحت المستشفى والطبيب حولك تحس ان انت عندك غلط زيي وعندك مشاعرك في زوجتك. وابتدى تحايل بقى ان احنا عاوزين حد يكون مثلا الزوج بنلف لفة كبيرة.,general_response,ar
D1_S1123,HWCH7AR.docx,7,D1_P15,participant,"Healthcare professional, Table 7",identified,Q6,ممكن توفر العلاج لو في شروط آمنة لكن أجيب الزوج وابتدى حاول اقناعه بعد ما استدرجه في الكلام. ودي بنسميها عندنا في اسمها زيادة الدافعية ازاي ان انا ازود عندي ان هو نفسه تمشي في العلاج. اه هو ده ايمان. ايمان عمل بيخليك تاخد كل الطرق.هو بصرف النظر. هو ايمان بالعمل بس دي خطوات لازم بيها لان انا انا مقتنع ان الحل مش هينفع. انت بالظبط كده كمثل مثلاحنفيةا تنزل المية.,general_response,ar
D1_S1124,HWCH7AR.docx,7,D1_P15,participant,"Healthcare professional, Table 7",identified,Q6,يا إما اقعد حوش المية وارميها ا. فلازم اجيب الاساس بتاع المشكلة الاساس وهو مرتكب العنف المرتكب,general_response,ar
D1_S1125,HWCH7AR.docx,7,D1_P16,participant,"Healthcare professional, Table 7",identified,Q6,ده في مصر وفي اللي بتبقي في مصر اتوماتيكي. بس احنا بنراعي ان احنا شوية حالاتنا حساسة. حالاتنا سيدات واطفال ودول اكتر ناس تعرضوا لعنف نتيجة اللي احنا اه. يعني مثلا تخيلي ان انا جاي في مرة من المرات وبلبس. يعني هو من جنسية تانية وزوجته اللي موجودة هنا وهي اللي جايباها وقاعد من غير شغل. الست بتصرف عليه ورايح براحته وبمنتهى البجاحة تكلمنا في الولاية والقوامة والست لازم تجبرها تكسر لها ضلع.,general_response,ar
D1_S1126,HWCH7AR.docx,7,D1_P16,participant,"Healthcare professional, Table 7",identified,Q6,مش حضرتك سمعت الخرابيط اللي هنا دي. واحد زي ده لما اجي انا اكلمه. هو امام مسجد في البداية لو كلمته بطريقة عادية هياخد الكلام. غير ان انا واحد منحرف وبتاع علاج نفسي فاضطريت اجيبها له. ازاي يعني حتى المعالج النفسي راجل مثقف. طبعا جبتها له ان انا يعني عملت ما اعرفه كويس. الاول ما بيعرفوش ان انا ضد اللي عمله طبعا. بس انا قلت له انا عاوز افهم منك يعني كان بيتعامل ازاي مع المرأة هل كان بيضرب؟ قال لي لا ما يضربش الضرب بالسواك فاستدركته كده جلستين تلاته.,general_response,ar
D1_S1127,HWCH7AR.docx,7,D1_P16,participant,"Healthcare professional, Table 7",identified,Q6,قلت له طب ما اللي انت عملته يعني؟ يعني انت بتفهم اكتر من الرسول مثلا والا انت صبرت غلط؟ فده جزء اللي انا قلت له هو زيادة الدفاعات لتيخلخل شوية. اه اه بس يعني هي دي بقى انا كان هو خلاص فاحنا بالراحة. لكن لو انا اتعاملت معاه بالطريقة المعاكسة من الاول هيسيبني مش ممكن نزود العنف مثلا. وخاصة لو اطفال بيخافوا. فلازم انا اتحايل واشوف طريقة ان انا اتعامل بهالطريقة.,general_response,ar
D1_S1128,HWCH7AR.docx,7,D1_P16,participant,"Healthcare professional, Table 7",identified,Q6,نقدم لها الخدمة. الفئة المستهدفة. وفي نفس الوقت اضمن ان العنف ده لا انا اعمله.,general_response,ar
D1_S1129,HWCH7AR.docx,7,D1_P18,participant,"Healthcare professional, Table 7",identified,Q6,لا اتفضلي. يعني ضعف الوعي الصحي. الصراعات الأسرية. يعني مثلا يكون الدعم الأسري حق المريض نفسه. مرات تجيني حالات تكون الأهالي معتمدين على اللبناني. أو مثلا. هم يحسبون أن الفريق الطبي المسؤول عن الطفل نفسه يعني ضعف الوعي. دور الأخصائي. دور الممرض. دور الدكتور. الممرضين هم اللي يقومون برعايتهم. 24 ونواجه التحديات بدورنا. أهم شيء التذكير. مرة. مرتين. بس. أيوا. طيب. أشكرك.,general_response,ar
D1_S1130,HWCH7AR.docx,7,D1_P15,participant,"Healthcare professional, Table 7",identified,Q6,والله هو كأننا كنا في المجال الطبي أو المستشفى نفسه. يعني إحنا كمان بجانبك إياه. خاصة كان عندنا موضوع ال. يعني كانت المؤسسة زمان عاملة موضوع الوصف الحليب اللي هو التوائم الكريمي. والأشعة هذي اللي هو رقم واحد واثنين العادية الموجودة في الأسواق التي ليس لديها خاصية أو وظيفة معينة، فطبعا صار الموضوع الناس صاير صاير استغلالي وصاير كمان هيك يعني عدم حقائق يعني في أطفالهن محتاجين نشوف الاسم كلاعب يعني خاصة يعني مع احترامنا لجميع الجنسيات يعني الباكستانيين بيكونوا عايشين مع بعضهم واحنا نصرف هاي مو زايد,general_response,ar
D1_S1131,HWCH7AR.docx,7,D1_P15,participant,"Healthcare professional, Table 7",identified,Q6,والصرف على الوقت اكتشفنا لما قلنا لأ أنا يعني ما بتعمل مخفر بيعمل بتبيعه لأهلها، أيوه يعني جبنا مشاكل، جات المؤسسة أخذت أنا وقفت الحليب رقم واحد اثنين ثلاثة لاعبين.كان.كله تقريبا بدأ، صرنا نحط بس اللي عندهم مشكلة يعني ما بتحمل البروتين البقري، أيوا أيوا أيوا مرضى بالجينات كذا صار عندنا خاصية مرض السيلياك اللي هو يعني عندهم الخمس ناس مسجلين يجي في المواعيد يأخذ حقه، أنا حطيت يعني أنا كوينز أو للبنات يعني 2 كيلو بس هنصرف حاليا.,general_response,ar
D1_S1132,HWCH7AR.docx,7,D1_P15,participant,"Healthcare professional, Table 7",identified,Q6,الأولى أقل من الأشياء الناتجة. يعني في ناس كتير بتقول. يعني أنا بقول للبنات أي شخص يمر عليه في العيادة ما عنده موعد لفتح الملف. لأن طبعا إحنا بنقول لك وضع الوارد بعد كمان كانت هي فتح ملفات سرية المرضى. وتقول له أنا صار لي مريض، أنا ما عندي موعد أفتحه.,general_response,ar
D1_S1133,HWCH7AR.docx,7,D1_M06,moderator,"Moderator, Table 7",identified,Q6,السؤال اللي قبل الاخير هنبدأ فيه من الاء علشان الاء تعبت من الانتظار.,general_response,ar
D1_S1134,HWCH7AR.docx,7,D1_P15,participant,"Healthcare professional, Table 7",identified,Q6,انا كنت واخدة من الاول.,general_response,ar
D1_S1135,HWCH7AR.docx,7,D1_M06,moderator,"Moderator, Table 7",identified,Q7,الله يبارك لك. السؤال بيقول لك ايه هي الفرص الموجودة حاليا في المجتمع علشان تساعدنا ان احنا نركز الحياة الطيبة في ممارسات الرعاية الصحية. عندنا فرص هتساعدنا ان احنا نعزز ان احنا نشرك ركائز الحياة الطيبة فرعاية الصحية. فرصة مثلا في التعامل مع المرضى. اه فرصة مثلا على مستوى التعاون على كل التخصصات.,general_response,ar
D1_S1136,HWCH7AR.docx,7,D1_P15,participant,"Healthcare professional, Table 7",identified,Q7,يعني كل سنة يعني صارت الحين خاصة بعد موضوع اليوم. اليوم الرياضي يعني صارت حتى في فرص للموظفين. اه يعني الموظف في الدولة يعني فاتحه قنوات صارت تشارك في جميع الوزارات. يعني احنا عندنا ان شاء الله اللمسة الرياضيه مثل اسباير لازم الجهاز الثاني اللي هو دائما التعاون مع البلدية. يعني هذه الأمور كلها صارت يعني نرجع لموضوع السمنة صارت طبعا قضية كبيرة حتى من شهرين يعني فتحوا الموضوع هنا في موقع مجلس الشورى ان هي المطاعم صارت ابتلاء يعني وزارة التجارة.,general_response,ar
D1_S1137,HWCH7AR.docx,7,D1_P15,participant,"Healthcare professional, Table 7",identified,Q7,في نفس الوقت بسبب اليوم الرياضي بيأثر على الموضوع. يعني الحركة نشاط مهم بس ما بيأثر على فكر الناس. يعني انا الحين لما اروح اغطي عيادات. يعني الحين عندي مشكلة بعيادة صارت هي الأوزان صعبة. يعني صاحب الفئة من 12 سنة إلى لعب اطفال بس اوزانهم مش اطفال. يعني عندما نتكلم عن واحد وزنه 190 لا يعقل عمره 13 سنة. شي مؤلم يعني هنا المشكلة انني قلت لهم الدولة مو مقصرة.,general_response,ar
